Author,Title,label
"B. O. James, O. J. Omoaregba, O. O. Igberase and S. O. Olotu",Unmodified electroconvulsive therapy: changes in knowledge and attitudes of Nigerian medical students,0
"S. Mallik, P. K. Mandal, C. Chatterjee, P. Ghosh, N. Manna, D. Chakrabarty, S. N. Bagchi and S. Dasgupta",Assessing cold chain status in a metro city of India: an intervention study,0
"S. Neema, L. M. Atuyambe, E. Otolok-Tanga, C. Twijukye, A. Kambugu, L. Thayer and K. McAdam","Using a clinic based creativity initiative to reduce HIV related stigma at the Infectious Diseases Institute, Mulago National Referral Hospital, Uganda",0
"M. A. Onono, N. Carraher, R. C. Cohen, E. A. Bukusi and J. M. Turan","Use of personal digital assistants for data collection in a multi-site AIDS stigma study in rural south Nyanza, Kenya",0
J. Royall and B. Lyon,Sea-change or change challenge? Health Information access in developing countries: The US National Library of Medicine experience,0
"R. Samuel, A. M. Almedom, G. Hagos, S. Albin and A. Mutungi",Promotion of handwashing as a measure of quality of care and prevention of hospital-acquired infections in Eritrea: the Keren study,0
"E. Were, Z. Nyaberi and N. Buziba","Integrating cervical cancer and genital tract infection screening into mother, child health and family planning clinics in Eldoret, Kenya",0
A. M. B. Mangu,Assessing the effectiveness of the African peer review mechanism and its impact on the promotion of democracy and good political governance,0
"L. O. Amusa, A. L. Toriola, I. U. Onyewadume and H. S. Dhaliwal",Perceived barriers to sport and recreation participation in Botswana,0
C. Burnett,Participatory Action Research (PAR) in monitoring and evaluation of sport-for-development programmes,0
C. Burnett,Local agency as a strategic imperative in sport for development,0
D. J. Edwards and S. D. Edwards,The evaluation of a psychological skills training programme for rugby players,0
B. S. Shaw and I. Shaw,Physical activity and high-density lipoprotein cholesterol in sedentary male smokers,0
B. Van Vuuren and J. M. Grace,"Impact of a worksite physical wellness programme on sick leave, absenteeism and health-related fitness in a South African company",0
E. O. David,Self-efficacy beliefs and leader potentials as predictors of leadership effectiveness in a managerial position,0
A. D. Bekele and G. B. Pillai,Training needs of members in cooperative dairy marketing in Ethiopia,0
"L. Jacinta, D. Marijke, D. Luc and S. Stijn",Intervention designs for perceived improved access to farm productivity-enhancing resources in the drylands: case study of Kenya,0
"H. K. Khiavi, H. Shikhlinskiy, A. B. Ahari and M. Akrami",Evaluation of different grape varieties for resistance to powdery mildew caused by Uncinula necator,0
"X. Mhike, D. M. Lungu and B. Vivek",Combining ability studies amongst AREX and CIMMYT maize (Zea mays L.) inbred lines under stress and non stress conditions,0
N. Mohammad Reza and H. H. Md Salleh,The role of television in the enhancement of farmers' agricultural knowledge,0
"S. Shen, R. P. Shrestha and J. Qian","Participatory technology development for improving animal-technical service system in Gongshan County, Northwest Yunnan Province, China",0
M. C. Tshuma,The land reform programme (LRP) as a poverty alleviation and national reconciliation tool: the South African story,0
J. A. Yabi and V. Afari-Sefa,Impact of rural development projects on agricultural productivity in selected regions of Benin,0
"M. Boulay, I. Tweedie and E. Fiagbey",The effectiveness of a national communication campaign using religious leaders to reduce HIV-related stigma in Ghana,0
C. Campbell and A. Gibbs,Representations of HIV/AIDS management in South African newspapers,0
R. Ferreira and L. Ebersohn,Formative evaluation of the STAR intervention: improving teachers' ability to provide psychosocial support for vulnerable individuals in the school community,0
L. C. Fidzani and K. S. M. Gobotswang,Housing conditions of home-based care patients in Botswana and the implications for HIV care,0
S. Govender and S. Edwards,Appreciative inquiry into lifeskills-based HIV/AIDS education in South African schools,0
D. Low-Beer and R. L. Stoneburner,AIDS communications through social networks: catalyst for behaviour changes in Uganda,0
"D. Maqutu, T. Zewotir, D. North, K. Naidoo and A. Grobler",Factors affecting first-month adherence to antiretroviral therapy among HIV-positive adults in South Africa,0
J. Mazzeo and L. Makonese,"Experiences of collaboration, coordination and efficiency in the delivery of HIV/AIDS home-based care in Zimbabwe",0
"A. Molassiotis, I. Saralis-Avis, W. Nyirenda and N. Atkins",The Simalelo Peer Education Programme for HIV prevention: a qualitative process evaluation of a project in Zambia,0
"M. Moshabela, H. Schneider, S. Cleary, P. Pronyk and J. Eyles",Does accessibility to antiretroviral care improve after down-referral of patients from hospitals to health centres in rural South Africa?,0
M. Niba and J. M. Green,The impact of participatory and non-participatory evaluations on meeting project objectives,0
"K. Paine, G. Hart, M. Jawo, S. Ceesay and M. Jallow","'Before we were sleeping, now we are awake': preliminary evaluation Stepping Stones sexual health programme in The Gambia",0
"K. Paine, G. Hart, M. Jawo, S. Ceesay, M. Jallow, L. Morison, G. Walraven, K. McAdam and M. Shaw","'Before we were sleeping, now we are awake': Preliminary evaluation of the Stepping Stones sexual health programme in The Gambia",0
"Z. Paruk, I. Petersen and A. Bhana",Facilitating health-enabling social contexts for youth: Qualitative evaluation of a family-based HIV-prevention pilot programme,0
"S. M. Marr, N. D. Impson and D. Tweddle","An assessment of a proposal to eradicate non-native fish from priority rivers in the Cape Floristic Region, South Africa",0
K. Loo and S. Gan,Folic acid supplementation is not the sole factor in determining neural tube defects: the possible role of autoantibodies,0
D. H. Tustin,An impact assessment of a prototype financial literacy flagship programme in a rural South African setting,0
J. van Graan and W. I. Ukpere,The role of impact evaluation on service delivery within the public sector organizations,0
I. C. Ajewole and G. K. Osagbemi,"Effects of health education intervention on knowledge, attitude and practice of youths concerning HIV/AIDS in rural Nigerian community",0
"H. O. Isah, K. Sabitu and M. T. O. Ibrahim","Profile of Institutional Infrastructure for Implementing Universal Precautions in Primary Health Care Facilities in Sokoto State, Nigeria: Implication for Occupational Safety",0
"C. R. Haddad, A. S. Honiball, A. S. Dippenaar-Schoeman, R. Slotow and B. J. Van Rensburg","Spiders as potential indicators of elephant-induced habitat changes in endemic sand forest, Maputaland, South Africa",0
"C. Kirubi, W. N. Wamicha and J. K. Laichena",The effects of woodfuel consumption in the ASAL areas of kenya: the case of marsabit forest,0
H. Kiruki and J. Njung'e,"Population density, structure and early growth characteristics of Tarchonanthus camphoratus in a woodland at Naivasha, Kenya",0
"I. Mapaure, B. M. Campbell and J. Gambiza",Evaluation of the effectiveness of an early peripheral burning strategy in controlling wild fires in north-western Zimbabwe,0
M. J. S. Peel and M. Stalmans,The Systematic Reconnaissance Flight (SRF) as a tool in assessing the ecological impact of a rural development programme in an extensive area of the Lowveld of South Africa,0
R. W. Ruess and F. L. Halter,"The impact of large herbivores on the Seronera woodlands, Serengeti National Park, Tanzania",0
J. Marwitz and T. Were-Okello,HIV/AIDS in the workplace: a case study from higher education,0
B. A. Eshun,The effect of alternative assessment on the attitudes and achievement in mathematics of female pre-service teachers in Ghana,0
,Unsafe / illegal abortion in Ethiopia,0
"N. J. Diop, A. Cerulli and D. Sanogo",Regional dissemination of Senegal's situation analysis study results: a promising way to maximize operations research utilization,0
H. S. Muhimbula and A. Issa-Zacharia,Persistent child malnutrition in Tanzania: Risks associated with traditional complementary foods (A review),0
"A. R. Ayoade, A. B. Ogunwale and J. G. Adewale","Impact of the National Special Programme for Food Security on poverty alleviation among women in Oyo State, Nigeria",0
B. Suresh and A. Ergeneman,A framework for evaluating food security and nutrition monitoring systems,0
M. E. Levin,Effects on quality of care and health care worker satisfaction of language training for health care workers in South Africa,0
"J. M. Kirigia, L. G. Sambo, E. Anikpo, E. Karisa and G. Mwabu",Health economics: Potential applications in HIV / AIDS control in Africa,0
"J. M. Kirigia, L. G. Sambo, M. Phiri, G. Matsembula and M. Awases",Cost-effectiveness analysis of establishing a distance-education programme for health personnel in Swaziland,0
G. Macassa and B. Burstrom,Poverty and child mortality in different contexts: Can Mozambique learn from the decline in mortality at the turn of the 19th century in Stockholm?,0
"O. E. Babalola, B. Maegga, S. Katenga, F. K. Ogbuagu, R. E. Umeh, E. Seketeli and E. Braide","APOC impact assessment studies: baseline ophthalmological findings in Morogoro, Tanzania",0
"O. I. Fawole, A. J. Ajuwon and K. O. Osungbade",Violence and HIV/AIDS prevention among female out-of-school youths in southwestern Nigeria: lessons learnt from interventions targeted at hawkers and apprentices,0
A. R. Nte and R. S. Oruamabo,"A seven-year audit of a diarrhoea training unit [DTU] in Port Harcourt, Nigeria",0
"E. T. Owoaje, A. Oyemade and O. O. Kolude","Previous BFHI training and nurses' knowledge, attitudes and practices regarding exclusive breastfeeding",0
"D. Martinez-Carrera, M. Sobal, P. Morales, W. Martinez-Sanchez, A. Aguilar and A. Larque-Saavedra",Edible mushroom cultivation and sustainable agriculture in Mexico,0
"G. Murtaza, S. Azhar, S. Noreen, S. A. Khan, A. Khan, B. Nasir, A. Mumtaz, M. Zaman and M. S. U. Rehman",An evaluation of Pakistani pharmacy students' knowledge of herbal medicines in Pakistan,0
"P. Zhao, C. Wang, L. Qin, M. Yuan, Q. Xiao, Y. Guo and A. Wen",Effect of clinical pharmacist's pharmaceutical care intervention to control hypertensive outpatients in China,0
P. Naidoo,Factors influencing HAART adherence among private health care sector patients in a suburb of the Ethekwini Metro,0
C. Van Deventer and N. Sondzaba,"The impact of brief quality improvement (QI) projects by medical students in primary care in Gauteng or the North West Province, South Africa",0
"A. Ofori-Atta, U. M. Read, C. Lund and M. H. R. P. Consortium",A situation analysis of mental health services and legislation in Ghana: challenges for transformation,0
"C. Pam, K. Jackie, S. Jeanette, M. Kim, D. Philip, H. Margaret, C. Thomas, B. Michael and P. Callaly",A study of an intensive home-based treatment program and its impact on admissions in an aged-care setting: original article,0
"E. van't Hof, P. Cuijpers, W. Waheed and D. Stein",Psychological treatments for depression and anxiety disorders in low- and middle- income countries: A meta-analysis,0
"M. Khajehei, K. Abdali and H. R. Tabatabaee",A comparison between the efficacy of dydrogesterone and calcium plus vitamin D in improving women's general health,0
"V. Patel, H. Weiss and A. Mann","Predictors of outcome in patients with common mental disorders receiving a brief psychological treatment: An exploratory analysis of a randomized controlled trial from Goa, India",0
P. A. Brynard,The implementation of unemployment policies in South Africa,0
M. O. Dassah,"Measuring effectiveness and efficiency of governmental programmes in developing countries: significance, techniques and challenges",0
C. B. Kassa,The challenges and prospects of civil service reform and good governance in Ethiopia,0
J. O. Kuye and N. V. Nhlapo,Role of civil society in the implementation of poverty alleviation programmes a case for social development in South Africa,0
P. Pillay and C. M. Sayeed,Skills development and professionalism to promote food security policy implementation in South Africa,0
"C. Adegbenro, J. D. Adeniyi and O. Oladepo","Effect of training programme on secondary schools teachers' knowledge and attitude towards reproductive health education in rural schools Ile-Ife, Nigeria",0
"O. Chukwujekwu, N. O. Chabikuli, M. Merrigan, D. Awi and C. Hamelmann",Integrating reproductive health and HIV indicators into the Nigerian health system--building an evidence base for action,0
U. Daniels,"Improving health, improving lives: Impact of the African Youth Alliance and new opportunities for programmes",0
"K. Holt, N. Lince, A. Hargey, H. Struthers, B. Nkala, J. McLntyre, G. Gray, C. Mnyani and K. Blanchard","Assessment of service availability and health care workers' opinions about young women's sexual and reproductive health in Soweto, South Africa",0
"A. G. Onokerhoraye, E. Maticka-Tyndale and H. R. Team",HIV prevention for rural youth in Nigeria: background overview,0
"Y. Tawye, F. Jotie, T. Shigu, P. Ngom and N. Maggwa",The potential impact of community-based distribution programmes on contraceptive uptake in resource-poor settings: evidence from Ethiopia,0
"D. P. Urassa, L. Nystrom, A. Carlstedt, G. I. Msamanga and G. Lindmark",Management of hypertension in pregnancy as a quality indicator of antenatal care in rural Tanzania,0
"B. M. O. Barasa, W. W. Toili and S. S. China",An Evaluation of University Students' Awareness of Environmental Health Risks and Their Attitudes towards the Risks,0
